"","created_at","screen_name","text"
"520",2019-09-02 16:12:01,"DhimasZavie","Berkat #kkndidesapenari https://t.co/MlgJHlDWli"
"521",2019-09-02 16:10:59,"nuriTOFIK","#kkndidesapenari

Widya : nur..kamu kenapa??..

Nur : https://t.co/WDhwqvnjru"
"522",2019-09-02 16:10:22,"monstrevoux","ok its enough make my day #kkndidesapenari #kkndesapenari https://t.co/UBMgdz67y7"
"523",2019-09-02 16:09:16,"monstrevoux","Don't judge a book by its cover.

#kkndidesapenari https://t.co/BuuaEJxhdQ"
"524",2019-09-02 16:06:04,"monstrevoux","totally agreed <U+0001F602>

#kkndidesapenari https://t.co/EvlnOLQo1S"
"525",2019-09-02 16:09:26,"_Pekik","Widya hilang
Nur hilang
Ayu hilang
Bima hilang
Anton hilang
Wahyu hilang

#kkndidesapenari versi thanos infinity war"
"526",2019-09-02 16:08:02,"manuremvo","Gaes... sumpah ini lebih horor drpd #kkndidesapenari apakah badarawuhi nonton sepak bola? Hhmmm bisa jadi https://t.co/GouGhyqxbo"
"527",2019-09-02 16:07:44,"dimasshafidh","Tukang cilok yang ditemuin Widya sama Anton terduga teroris!

#kkndidesapenari https://t.co/8mKKJ38WJN"
"528",2019-09-02 16:07:36,"SanjeevDass14","#<U+092A><U+0942><U+0930><U+094D><U+0923><U+0917><U+0941><U+0930><U+0941>_<U+0938><U+0902><U+0924><U+0930><U+093E><U+092E><U+092A><U+093E><U+0932><U+091C><U+0940>
 Devotion comes from the power of the full Guru's word.  It is beneficial to do devotion with initiation from Guru.  There is no benefit from doing devotion without a guru. 
#kkndidesapenari https://t.co/HVh4vNdtcE"
"529",2019-09-02 16:07:18,"fajarezkyy","Wah sampe masuk CNN heheh.. #kkndidesapenari https://t.co/VnBoLofUU0"
"530",2019-09-02 16:07:17,"dwinthamaya","sang penari selendang hijau #kkndidesapenari https://t.co/mPg5ndcZ1M"
"531",2019-09-02 16:04:54,"ErisByunBaek","Jadi ini alasan #HotelDelluna jdi #HotelBlueMoon karena si Bima kudu nebus dosanya yng #kkndidesapenari itu pantesan ae, eh anjir ko bisa pas gini si yang ngasi peran ke so hyun<U+0001F923><U+0001F602> https://t.co/cHEx96xudp"
"532",2019-09-02 16:03:53,"billy_apriliano",". Seru banget baca ini ...
. Gak sabar nunggu ada yang bikin film.a
Horror Story ""KKN Di Desa Penari""
#kkndidesapenari #kkndesapenari

1) Versi Widya https://t.co/W8I8WPjAwN

2)... https://t.co/W8I8WPjAwN"
"533",2019-09-02 16:04:46,"billy_apriliano","@zaraJKT48 Horror Story ""KKN Di Desa Penari""
#kkndidesapenari #kkndesapenari

1) Versi Widya https://t.co/tgjwOnZn83

2) Versi Nur https://t.co/6yX3wOhPIc

Pokoknya yg masih bingung pas baca cerita widya, kebingungan kalian akan terjawab setelah baca versi Nur

Nahan nafas baca ini <U+0001F631><U+0001F631>"
"534",2019-09-02 16:04:24,"redstarnim_","KKN DI DESA PENARI (VERSI KEPALA MONYET)

                  - A THREAD - 
#kkndidesapenari"
"535",2019-09-02 16:04:18,"kholishoh_l","KKN di Desa Penari sudah bisa dibaca di bacautas!

Versi Widya:
https://t.co/btw4o9x4UQ

Versi Nur:
https://t.co/FYJ9Mubzac

Baca disini aja gais, di bot sebelah fontnya kegedean.

#kkndidesapenari #kknpenari"
"536",2019-09-02 16:03:42,"ibnulfadli","Gaes... sumpah ini lebih horor drpd #kkndidesapenari apakah badarawuhi nonton sepak bola? Hhmmm bisa jadi https://t.co/GouGhyqxbo"
"537",2019-09-02 16:02:22,"Anselchrist1","Skuy lahhh 
#desapenari #kkndidesapenari 
#Seninambyar https://t.co/e35J9Qk8CH"
"538",2019-09-02 16:02:11,"Chintya10970508","@VICE_ID Ayu berniat mencelakakan widya, tapi malah kena batunya #kkndidesapenari"
"539",2019-09-02 16:01:57,"AminNugroho18","#kkndidesapenari #kkndesapenari lebih serem daripada kkn didesa penari coba aja kesana wkwkw #kkndidesanpenyanyi https://t.co/AXyMTkpZ4V"
"540",2019-09-02 16:01:46,"muladimuch","Buat yang masih penasaran tapatnya #kkndidesapenari silahkan https://t.co/hthcZy1Qlu"
"541",2019-09-02 15:59:49,"YaSayareza","@erapatrisya #kkndidesapenari https://t.co/I14aGj2d8D"
"542",2019-09-02 15:59:29,"bung_icang","Gaes... sumpah ini lebih horor drpd #kkndidesapenari apakah badarawuhi nonton sepak bola? Hhmmm bisa jadi https://t.co/GouGhyqxbo"
"543",2019-09-02 15:58:37,"dwinieadinda","KKN DI DESA PENARI (VERSI KEPALA MONYET)

                  - A THREAD - 
#kkndidesapenari"
"544",2019-09-02 15:19:26,"dwinieadinda","KKN di Desa Penari 
Sutradara &amp; Produser by Livi Zheng <U+0001F3AC> 

__A THREAD__

#livizheng #kkndidesapenari"
"545",2019-09-02 15:58:18,"sopiandhiaalmut","Kenapa orang saat baca KKN di Desa Penari, sama liat di yutub pada ngerasa horor, serem, takut, dls
Tapi gue ngerasa biasa aja gaada ngerasa horor sama sensasi serem seremnya
Padahal baca sama nonton di yutubnya tengah malem kemarin 
Ya Allah
#kkndidesapenari"
"546",2019-09-02 15:57:51,"RiopRii","Finally, KKN di Desa Penari jadi difilmkan oleh sutradara kesayangan kita semua, Livi Zheng!

#kkndidesapenari https://t.co/pECiXLiiAM"
"547",2019-09-02 15:56:13,"hadriansiaw","Tukang cilok yang ditemuin Widya sama Anton terduga teroris!

#kkndidesapenari https://t.co/8mKKJ38WJN"
"548",2019-09-02 15:56:01,"Isnaistiqomah3","#kkndidesapenari
[LOKASI KKN DI DESA PENARI]
.
.
[A THREAD] 

Buat lo yang blm baca cerita ini, gua saranin lo baca dari sudut pandang si Widya, abis itu si Nur. Baca dengan penghayatan gua saranin krn cerita ini menceritakan hg detilnya
 
Link versi Nur: https://t.co/ZkCT3Uxc2I https://t.co/5MOkLfDJxL"
"549",2019-09-02 15:55:36,"pramithanzani","I got a goosebumps 
Kamu harus baca https://t.co/QxPP11fvF6 part 1 from widya side 

And this part 2 from Nur side
https://t.co/rLQwT9z8f6

#kkndidesapenari #kkndesapenari"
"550",2019-09-02 15:54:56,"yourpinkygirl","persamaan bima dicerita dua garis biru dan bima dicerita #kkndidesapenari adalah walaupun terlihat dari luar religius ternyata mereka SANGEAN ! cuuuoook peeh peeeh *ngekeek aku <U+0001F602><U+0001F602>
(isi coment di channel youtube raditya dika)"
"551",2019-09-02 15:54:35,"ayipih_","Ini bukan yg lagi viral, mie ayam pok pok <U+0001F61B> #kkndidesapenari https://t.co/M9tPH1MQwj"
"552",2019-09-02 15:54:20,"hurtfulsummer","harus baca threadnya juga deh kayaknya, nggak cukup lihat videonya Nessie Judge <U+0001F615> #kkndidesapenari"
"553",2019-09-02 15:53:18,"veryferryh","Tukang cilok yang ditemuin Widya sama Anton terduga teroris!

#kkndidesapenari https://t.co/8mKKJ38WJN"
"554",2019-09-02 15:52:31,"98mhk_","#kkndidesapenari
<U+0001F446> Kalo di film in goks si..boom"
"555",2019-09-02 15:52:31,"galuhmuhammad","Di KRL baca cerita horror #kkndidesapenari, tapi ternyata lebih horror pas ada notif WA dari bos, ""datanya ditunggu segera ya""."
"556",2019-09-02 15:52:23,"titopra17","Tukang cilok yang ditemuin Widya sama Anton terduga teroris!

#kkndidesapenari https://t.co/8mKKJ38WJN"
"557",2019-09-02 15:52:01,"satriajiben","Dimanapun KKN nya, GT Man kolornya <U+0001F44D><U+0001F3FD>

#GTManforKKN #kkndesapenari #kkndidesapenari https://t.co/dokPSKR6lQ"
"558",2019-09-02 15:51:41,"gapra_","@TunasWindee Kepala monyet desa penari #kkndidesapenari #bacotsantuy"
"559",2019-09-02 15:51:39,"yogarecycle28","Every social media right now 
#kkndidesapenari https://t.co/aKWCQseXui"
"560",2019-09-02 15:38:08,"najib_ace","Ya allah aku ngakak <U+0001F923> save wahyu

santuy slur
#kkndidesapenari #kkndesapenari https://t.co/U6CcibxUFK"
"561",2019-09-02 15:37:03,"najib_ace","Bagian terbaik di kisah ini xD
Gw ngakak keras padahal awalnya merinding www

#kkndidesapenari https://t.co/eocMY6aIIA"
"562",2019-09-02 15:33:28,"najib_ace","after i completely read all #kkndidesapenari thread https://t.co/saCMjn8Hkj"
"563",2019-09-02 15:31:25,"najib_ace","Game jaman old... 
#kkndidesapenari https://t.co/8Xm1ub0dA1"
"564",2019-09-02 15:41:02,"najib_ace","Ini dia final cast untuk film #kkndesapenari #kkndidesapenari : https://t.co/8hZmoLRkEH"
"565",2019-09-02 15:40:12,"najib_ace","Yang saya ga percaya sih daru kisah Widya sih ini
Ini pasti mitos :""(((
#kkndidesapenari #kkndesapenari #TemanSatuFakultas https://t.co/KixAnUabm8"
"566",2019-09-02 15:39:42,"najib_ace","Badarawuhi Versi Jepang
#kkndidesapenari https://t.co/YmYeW7i9ub"
"567",2019-09-02 15:40:46,"najib_ace","Kumpulan meme #kkndidesapenari
Kkn di desa penari

Source : nyomot twitt rang orang https://t.co/wSfrQrs1VZ"
"568",2019-09-02 15:51:30,"najib_ace","Kang cilok di desa penari #kkndidesapenari https://t.co/e1yRIfcgFK"
"569",2019-09-02 15:51:12,"notsellanything","Apa cuma saya yang baca #kkndidesapenari tapi gak heboh2 amat.
Kek temen2 yang lain pada bikin sw, sg, cerita ke orang2."
"570",2019-09-02 15:50:56,"MRr55321566","#kkndidesapenari
[LOKASI KKN DI DESA PENARI]
.
.
[A THREAD] 

Buat lo yang blm baca cerita ini, gua saranin lo baca dari sudut pandang si Widya, abis itu si Nur. Baca dengan penghayatan gua saranin krn cerita ini menceritakan hg detilnya
 
Link versi Nur: https://t.co/ZkCT3Uxc2I https://t.co/5MOkLfDJxL"
"571",2019-09-02 15:47:01,"MRr55321566","yang keempat,

Jika memang benar Kec. Kalibaru yang 'dituduh' sebagai tempat pelaksaan KKN, di desa dan dusun manakah lebih tepatnya?

Mau gua lanjut sebernya, tapi sepertinya sudah cukup dulu sampai disini.

Dan gua ingetin lagi, ini cuma asumsi &amp; analisa gua-

#kkndidesapenari"
"572",2019-09-02 15:50:52,"Alwita_","Saya menjual Mie lidi (lidi lidian) seharga Rp15.000. Dapatkan produk ini hanya di Shopee! https://t.co/bWGH67Kz5U #ShopeeID Mahasiswa #kkndidesapenari #garagaragempi https://t.co/e3EuKPQ720"
"573",2019-09-02 15:50:09,"bangkittoiki","Tukang cilok yang ditemuin Widya sama Anton terduga teroris!

#kkndidesapenari https://t.co/8mKKJ38WJN"
"574",2019-09-02 15:48:35,"rndy11","Tukang cilok yang ditemuin Widya sama Anton terduga teroris!

#kkndidesapenari https://t.co/8mKKJ38WJN"
"575",2019-09-02 15:47:59,"dzal6690","Kami Kangen Nanjak(KKN) di Karangan 
•
•
•
•
#kkndidesapenari #kknpenari #kkn #AnjayMabar https://t.co/LV8tzMBCYX"
"576",2019-09-02 15:47:54,"masJinyoungku","KKN Desa HardCarry
GOT7 ver.

By 1°

Terinspirasi dari sebuah kisah yg viral di Twitter yaitu KKN Desa Penari by Simple Man

Ini GOT7 Parody vers. yaaa

#kkndidesapenari #kknpenari #GOT7 https://t.co/H4YR3LHI9U"
"577",2019-09-02 15:47:44,"Nurulanissyaa","Ngeri amat woi<U+0001F631>
.
#kkndidesapenari https://t.co/3oGKGAXhwp"
"578",2019-09-02 15:47:04,"liaa_sr","<U+2728>tuiter plis du yur mejik<U+2728>

Dear pk @jokoanwar/ bang @radityadika kuylah sutradarain cerita #kkndidesapenari yg lagi trending ini buat dijadiin FILM di Bioskop, kita smw warga +62 bener² pgn tau feel yg didpt dicerita ini lewat film horor.

Bantu RT twit ini temen², biar di UP"
"579",2019-09-02 15:47:00,"iirkoe","Horror Story ""KKN Di Desa Penari""
#kkndidesapenari

1) Versi Widya https://t.co/AM7r7CR3o1

2) Versi Nur https://t.co/c2BXohpzYl

Pokoknya yg masih bingung pas baca cerita widya, kebingungan kalian akan terjawab setelah baca versi Nur"
"580",2019-09-02 15:45:45,"lvyudi","inilah para artis yg di gadang2 akan meemrankan KKN Di Desa Penari #kkndidesapenari https://t.co/zg2U0yXWVU"
"581",2019-09-02 15:45:30,"PelangiSokola","Apakah batu itu masih berguna?apakah batu itu memang berasal dari sambaran petir?
Kenapa ponari ga bisa jadi gundala? Jawab'en cak ???
@ck_tris  @gundalaofficial @muka_jelekamat @svnthsdrme
#kkndidesaponari
#kkndidesapenari
#Gundala #Gundala29Agustus https://t.co/sYZNPXBh24"
"582",2019-09-02 15:44:42,"moniqafrsty","#kkndidesapenari #kkndesapenari 
The Power of Mbak Dok https://t.co/PRZG1QnhX2"
"583",2019-09-02 15:44:11,"amalianadiene","Dimanapun KKN nya, GT Man kolornya <U+0001F44D><U+0001F3FD>

#GTManforKKN #kkndesapenari #kkndidesapenari https://t.co/dokPSKR6lQ"
"584",2019-09-02 15:42:56,"chimoet33","Ini lebih serem dari pada KKN desa penari.
#kkndidesapenari https://t.co/8ypqqdgoAL"
"585",2019-09-02 15:42:46,"onedayasmine","Belum Baca KKN di Desa Penari? Mungkin Anda Punya IQ Tinggi | #Sains #kkndidesapenari 

https://t.co/V9K2gFSvn7"
"586",2019-09-02 15:42:40,"angelinasito","Apa cuma aku disini yg penasaran letak desa penari, sampek buka” google maps kwkww #kkndidesapenari"
"587",2019-09-02 15:41:53,"itaaaw","sampai sekarang belum baca #kkndidesapenari karna takut &amp; malas"
"588",2019-09-02 15:41:39,"siphint","Sobat Muda, tahukah kamu cerita tentang “KKN di Desa Penari” dari akun Twitter @simpleM81378523? Wartawan @hariankompas @om_angger pun mencari jejak Desa Penari. #KKNdiDesaPenari #AdadiKompas 

— SEBUAH UTAS — https://t.co/s1uSNoMj35"
"589",2019-09-02 15:41:32,"utma_dona","KKN Di Desa Penari

dari sudut pandang penjual cilok yang deket Pom Bensin

#kknpenari
#kkndidesapenari

-sebuah utas- https://t.co/zhywzKoV0J"
"590",2019-09-02 15:40:36,"tasabcdefg","Horror Story ""KKN Di Desa Penari""
#kkndidesapenari

1) Sudut pandang Widya https://t.co/XruAL2GcOd

2) Sudut pandang Nur https://t.co/amOREva3di

3) Sudut pandang Badarawuhi https://t.co/kEEdxgG0Sj

4) sudut pandang Ular https://t.co/PhLNtywLwX"
"591",2019-09-02 15:40:29,"itsdarapusv","KKN DI DESA PENARI (VERSI KEPALA MONYET)

                  - A THREAD - 
#kkndidesapenari"
"592",2019-09-02 15:39:20,"nitahura","Telat bgt gue baru baca2 #kkndidesapenari"
"593",2019-09-02 15:38:02,"urcutelilshit","Every social media right now 
#kkndidesapenari https://t.co/aKWCQseXui"
"594",2019-09-02 15:37:59,"cayaHI","Oke, sudah di tangan. Siap? #kkndidesapenari https://t.co/WsBIuQy7lE"
"595",2019-09-02 15:37:40,"AgusRiyadie","versi widya udah, versi nur udah, nunggu giliran cerita dari versi si penari sama kang cilok..
#KKNdiDesaPenari
#PenariBreakDance"
"596",2019-09-02 15:37:10,"RiyadiEsy","Baca cerita KKN di desa penari tahan berjam-jam. Baca Al-qur'an gak sampai setengah jam udah nguap. Hoaaam !

#kkndidesapenari"
"597",2019-09-02 15:36:35,"ddhkkmnhee_","Ayu dan Bima kecyduk nur <U+0001F602>
#kkndidesapenari #kkndesapenari https://t.co/IN9uuMBLrC"
"598",2019-09-02 15:36:16,"retnomaslikhan","#cantikbanget sindirannya...
#kkndidesapenari 
#kkndesapenari 
#kknpenari 
#PenumpangGelap https://t.co/ascv79N98Q"
"599",2019-09-02 15:34:12,"twuwish","Serial dari film KKN didesa penari 

#kkndidesapenari https://t.co/TAbtrsuNZV"
"600",2019-09-02 15:33:47,"diniaenii","@wynekusumadewi @SimpleM81378523 Baca yg lain da, kalo udah baca yg lain serasa trit #kkndidesapenari belum ada apa²nya wkwk"
"601",2019-09-02 14:22:14,"diniaenii","Anjayyyy ada diagram alir nya dong korelasi yg terjadi pada cerita #kkndidesapenari https://t.co/xLMZQhWdVv"
"602",2019-09-02 15:33:40,"FaishalAH","Mbah Dok vs lelembut desa penari be like #kkndidesapenari https://t.co/jEXPWb4iXg"
"603",2019-09-02 15:32:19,"alvarchris2","Apa  cuma  gue baca  cerita #kkndidesapenari malam  kegini   gak takut  malah  penasaran<U+0001F60A><U+0001F60A>"
"604",2019-09-02 15:31:19,"MightySatria","Inside Bima's head: #kkndidesapenari #kknpenari #Bima #ayu https://t.co/ZrCw7BRYNS"
"605",2019-09-02 15:26:45,"rindiips","Karena KKN sudah Terlalu Mainstream.
.
.
.
@anakteknik_indo 
#anakteknikindo 
#kkndidesapenari 
#kknpenari https://t.co/YL35pafrsV"
"606",2019-09-02 15:25:48,"BuoOfficial","Cerita horor untuk kawula muda
KKN (Ketemu-Kekamar-Ninggalin)
#kkndidesapenari"
"607",2019-09-02 15:25:05,"silmikappa","https://t.co/xizZGvaaMR

Boleh juga nomton ini klarifikasi langsung dari widya.
#kkndidesapenari #kkndesapenari #kknpenari #kkn #widya #klarifikasi #ViralVideos #Trending #"
"608",2019-09-02 15:25:02,"syahril11_10","#kkndidesapenari
[LOKASI KKN DI DESA PENARI]
.
.
[A THREAD] 

Buat lo yang blm baca cerita ini, gua saranin lo baca dari sudut pandang si Widya, abis itu si Nur. Baca dengan penghayatan gua saranin krn cerita ini menceritakan hg detilnya
 
Link versi Nur: https://t.co/ZkCT3Uxc2I https://t.co/5MOkLfDJxL"
"609",2019-09-02 15:22:40,"aditgustaman","KKN Di Desa Penari

dari sudut pandang penjual cilok yang deket Pom Bensin

#kknpenari
#kkndidesapenari

-sebuah utas- https://t.co/zhywzKoV0J"
"610",2019-09-02 15:21:15,"Indah_Putriii12","Pacar pas kkn dapat cewek baru. Vs. Kkn desa penari. Lebih mistis dan sadis yang mana menurut kalian? #kkndidesapenari"
"611",2019-09-02 15:19:55,"sryputra","Nemu ini di grup, totally agreed <U+0001F602> #kkndesapenari #kkndidesapenari #wahyu https://t.co/b2xR9U0K7G"
"612",2019-09-02 15:18:57,"vveronica298","Biar pada tidur nyenyak. Segera di bulan September ini! <U+0001F4A5> Cc: @SimpleM81378523 
#kkndidesapenari https://t.co/q6w9tZzKwI"
"613",2019-09-02 15:19:41,"vveronica298","Oke, sudah di tangan. Siap? #kkndidesapenari https://t.co/WsBIuQy7lE"
"614",2019-09-02 15:19:07,"afrizacb","Gaes... sumpah ini lebih horor drpd #kkndidesapenari apakah badarawuhi nonton sepak bola? Hhmmm bisa jadi https://t.co/GouGhyqxbo"
"615",2019-09-02 15:17:34,"Pirmans03443794","#kkndidesapenari 

#bacotsantuy https://t.co/8k2hXUHqlE"
"616",2019-09-02 15:15:55,"taytayik","totally agreed <U+0001F602>

#kkndidesapenari https://t.co/EvlnOLQo1S"
"617",2019-09-02 15:14:36,"sandraxdolan","Biar pada tidur nyenyak. Segera di bulan September ini! <U+0001F4A5> Cc: @SimpleM81378523 
#kkndidesapenari https://t.co/q6w9tZzKwI"
"618",2019-09-02 15:11:40,"DekJatuh","Buat yang masih penasaran tapatnya #kkndidesapenari silahkan https://t.co/hthcZy1Qlu"
"619",2019-09-02 15:10:27,"whentomrrwcoms","KKN, Kamu Kok Ngimpimaudeketinakupadahalkamukanbulukjelekbaulagi 
.
.
.
.
.
.
#kkndidesapenari"
"620",2019-09-02 15:10:00,"solo_radio","Tema #Ghibah kita malem ini agak nyrempet masalah Horror sololovers!

kemarin kan rame banget sama yang namanya #kkndidesapenari, ya ga? sampe hari ini pun juga masih rame di obrolin dimana-mana. mau di rumah, tongkrongan, dll. https://t.co/zMMRABg0ps"
"621",2019-09-02 15:09:06,"salsabilahnsa","KKN DI DESA PENARI (VERSI KEPALA MONYET)

                  - A THREAD - 
#kkndidesapenari"
"622",2019-09-02 15:08:25,"cumanngingetin","#indonesia #2019 #trending #youtube #google #agustus #IbuKotaBaru #HilangnyaHargaDiriBangsa #temansatufakultas  #WeLovePapua #Gundala
#malamjumat #kkndesapenari #kkndidesapenari #kkn 
.
.
.
https://t.co/5pYQVZH9q6 https://t.co/RUk8X0091e"
"623",2019-09-02 15:07:54,"BlueiceMo","Pelajaran yg bs dipetik dari #kkndidesapenari adalah klo mau ML mending check in Reddoorz,Oyo,Airy yg banyak diskon daripada di tempat terlarang yg mistik"
"624",2019-09-02 15:07:54,"RipkiSyh","Kelakuan sapa ini yg buat <U+0001F923>
#kkndidesapenari 
#kkndesapenari https://t.co/V5iP22KDtW"
"625",2019-09-02 15:07:46,"NindhaPrat","Oke, sudah di tangan. Siap? #kkndidesapenari https://t.co/WsBIuQy7lE"
"626",2019-09-02 15:04:52,"delvinoahlntoo","me knowing what bima and ayu did at the village and that THEY’RE actually the cause of their own horror story #kkndidesapenari 
 https://t.co/nbaqdloaBM"
"627",2019-09-02 15:07:13,"delvinoahlntoo","Akhirnya ada yg menjelaskan faktanya
Btw, ada yg berani kesana?
#kkndidesapenari https://t.co/ZDyM9CSio6"
"628",2019-09-02 15:04:32,"delvinoahlntoo","Quote of the day

#kknpenari 
#kkndidesapenari https://t.co/PuCCj77CAk"
"629",2019-09-02 13:45:03,"delvinoahlntoo","badarawuhi walking down to jalan setapak and choosing bima to be a husband for the rest of her life
#kkndidesapenari 
 https://t.co/MrTqosfSnx"
"630",2019-09-02 13:46:49,"delvinoahlntoo","You know what make ghost stories real? You.

Mouth-to-mouth stories create an enormous myth and illusion.

Before, it was transferred orally in our culture.
Now, it spread with twitter's thread until it's trending.

Humans are still the same..
#kkndidesapenari"
"631",2019-09-02 15:07:13,"JonCater9","#kkndidesapenari 
@AmitShah 
@anilvarma456292 
#ArrestCorruptJailor
#India #Indian #indianarmy #indianlaw #indianlawupdates #indianlawyer #supremecourtofindia #corruption #cji #hisar #haryana #haryanapolice #rohtak #haryananews #haryanvi_fever #incometaxindia https://t.co/rD6PLwOMyJ"
"632",2019-09-02 15:06:48,"syflhda","Widya saat kesurupan sang penari

#kkndidesapenari https://t.co/Hn4vreWTSm"
"633",2019-09-02 15:06:45,"GerryGe1290","Akhirnya ada yg menjelaskan faktanya
Btw, ada yg berani kesana?
#kkndidesapenari https://t.co/ZDyM9CSio6"
"634",2019-09-02 15:05:31,"gdealdilegawa","KKN di Desa Ponari

- A THREAD - 
#kkndidesapenari https://t.co/u2TbYtstlV"
"635",2019-09-02 15:03:12,"Amalianraffh","inilah para artis yg di gadang2 akan meemrankan KKN Di Desa Penari #kkndidesapenari https://t.co/zg2U0yXWVU"
"636",2019-09-02 15:02:30,"ahmad_harry","Gaes... sumpah ini lebih horor drpd #kkndidesapenari apakah badarawuhi nonton sepak bola? Hhmmm bisa jadi https://t.co/GouGhyqxbo"
"637",2019-09-02 15:02:29,"musafiriiin","Dimanapun KKN nya, GT Man kolornya <U+0001F44D><U+0001F3FD>

#GTManforKKN #kkndesapenari #kkndidesapenari https://t.co/dokPSKR6lQ"
"638",2019-09-02 15:02:01,"nauvallpatra","Vape low budget

Vape low budget

#ngakakkocakvideo #lfl #videolucubanget #receh #ivgcomedy #videogokil #gambarlucu #dagelanlucu #rajangakak #memeindonesia 
#likeforlikes #likeforfollow #followforfollow
#Kkndidesapenari #kknpenari #Tidur #IZONE #DeLigt #WONWOO #Morgan #PakSby https://t.co/sF70wlV6GT"
"639",2019-09-02 15:01:56,"karinkeem","VIDEO: Inikah Lokasi Cerita KKN Desa Penari?
https://t.co/Q1Vh4QBWwZ 

#KKN #kkndesapenari #kkndidesapenari"
"640",2019-09-02 15:01:52,"WindaOkta92","Pesan moral #kkndesapenari #kkndidesapenari https://t.co/ItpScNIiDl"
"641",2019-09-02 14:59:33,"Tito_Arie","Belum Baca KKN di Desa Penari? Mungkin Anda Punya IQ Tinggi | #Sains #kkndidesapenari 

https://t.co/V9K2gFSvn7"
"642",2019-09-02 14:59:22,"ian_rizandi","Buat yang masih penasaran tapatnya #kkndidesapenari silahkan https://t.co/hthcZy1Qlu"
"643",2019-09-02 14:58:40,"kiryuu__sento","Mbah Dok dan Badawaruhi seandainya lagi battle, battlenya malah battle dance. #kkndidesapenari"
"644",2019-09-02 14:58:37,"ndyrtp","#kkndidesapenari https://t.co/FoIqhXRbiu"
"645",2019-09-02 14:58:26,"bavy_21","#kkndidesapenari
[LOKASI KKN DI DESA PENARI]
.
.
[A THREAD] 

Buat lo yang blm baca cerita ini, gua saranin lo baca dari sudut pandang si Widya, abis itu si Nur. Baca dengan penghayatan gua saranin krn cerita ini menceritakan hg detilnya
 
Link versi Nur: https://t.co/ZkCT3Uxc2I https://t.co/5MOkLfDJxL"
"646",2019-09-02 14:58:16,"Gustivandaaa","Finally, KKN di Desa Penari jadi difilmkan oleh sutradara kesayangan kita semua, Livi Zheng!

#kkndidesapenari https://t.co/pECiXLiiAM"
"647",2019-09-02 14:57:25,"Imaspermatas1","Karakter wahyu didesa penari mirip cowo-cowo twitter; pribadi yang santuy dalam ngebacod

Karekter widya didesa penari mirip cewe-cewe twitter; penasaran terosss, yang seneng stalking sampai ke akar-akar

#kkndidesapenari"
"648",2019-09-02 14:56:47,"MaritaNRS","#kkndidesapenari

Widya : nur..kamu kenapa??..

Nur : https://t.co/WDhwqvnjru"
"649",2019-09-02 14:56:21,"biargaktau","KKN DI DESA PENARI (VERSI KEPALA MONYET)

                  - A THREAD - 
#kkndidesapenari"
"650",2019-09-02 14:55:45,"utamidewinps","KKN DI DESA PENARI (VERSI KEPALA MONYET)

                  - A THREAD - 
#kkndidesapenari"
"651",2019-09-02 14:55:39,"Ms_Isnan","Lama lama kebongkar nih lokasi kkn desa penari,,
Kalau di ngawi, jangan jangan di daerah alas ketonggo wkwk.. gak mungkinlah ngaco aja, sakral banget itu tempat, ibunya alas (hutan) portal dunia lain..

#kkndidesapenari https://t.co/xbR2rlesCX"
"652",2019-09-02 14:55:16,"AnnisaNurhana","ini malem rada horor yaaaaak... ada yg tahlilan trus adek gw lg heboh cerita ttg #kkndidesapenari hadeuh... alamat minta tidur bareng ini mah..."
"653",2019-09-02 14:55:15,"jes4nt","@DANANGBWI Gpp lah Nang biar Banyuwangi makin terkenal karena #kkndidesapenari"
"654",2019-09-02 14:54:06,"DurrotulH","Widya when she came outta the woods and warga desa cheered for her #kkndidesapenari https://t.co/HUCtMSEiwb"
"655",2019-09-02 14:54:05,"Dhimasyasin","#Cipularang Pascaperistiwa memilukan ini, akankah muncul cerita horor semacam #kkndidesapenari Jilid 2, katakanlah ""Misteri Tabrakan Beruntun di Cipularang"", begitu? Kita tunggu saja. Twitter, please do your magic!"
"656",2019-09-02 14:52:45,"Riska695","SMP #MESUM di saung take sadar di video teman, tonton video lengkap durasi legit panjang<U+0001F447><U+0001F447>
<U+0001F195>https://t.co/unJlH4fIw1

#vcscrot #vcscolmek #WeAreTheFuture #kkndidesapenari #TolCipularang #ZIP #bokepviral #YehRishteyHainPyaarKe #QUANTUMLEAP #quotes #quoteoftheday https://t.co/7Jh7eq7z5c"
"657",2019-09-02 14:15:24,"Riska695","SMP #MESUM di saung take sadar di video teman, tonton video lengkap durasi legit panjang<U+0001F447><U+0001F447>
<U+0001F449><U+0001F195> https://t.co/a3EalWgV2N

#vcscrot #vcscolmek #WeAreTheFuture #kkndidesapenari #TolCipularang #ZIP #bokepviral #YehRishteyHainPyaarKe #QUANTUMLEAP #quotes #quoteoftheday https://t.co/pRbLyp4E2T"
"658",2019-09-02 14:52:23,"arkanslife","KKN di Desa Penari sudah bisa dibaca di bacautas!

Versi Widya:
https://t.co/btw4o9x4UQ

Versi Nur:
https://t.co/FYJ9Mubzac

Baca disini aja gais, di bot sebelah fontnya kegedean.

#kkndidesapenari #kknpenari"
"659",2019-09-02 14:52:21,"rismawal","Buat yang masih penasaran tapatnya #kkndidesapenari silahkan https://t.co/hthcZy1Qlu"
"660",2019-09-02 14:52:09,"bayuakbararif","Lebih seram dari kisah #kkndidesapenari  hiyaa https://t.co/3VaFQ0O9dj"
